can_id,fill_level,battery_level,overflow_flag,log_time
5,74.43,78.26,False,2026-03-16 21:51:32.038175
5,76.04,78.22,False,2026-03-16 22:51:32.038175
5,77.64,78.21,False,2026-03-16 23:51:32.038175
5,78.0,78.19,False,2026-03-17 00:51:32.038175
5,78.42,78.16,False,2026-03-17 01:51:32.038175
5,78.72,78.15,False,2026-03-17 02:51:32.038175
5,78.76,78.13,False,2026-03-17 03:51:32.038175
5,79.11,78.12,False,2026-03-17 04:51:32.038175
5,79.22,78.07,False,2026-03-17 05:51:32.038175
5,81.04,78.05,False,2026-03-17 06:51:32.038175
5,10.01,78.01,False,2026-03-17 07:51:32.038175
5,12.43,78.0,False,2026-03-17 08:51:32.038175
5,15.34,77.97,False,2026-03-17 09:51:32.038175
5,17.9,77.92,False,2026-03-17 10:51:32.038175
5,19.45,77.88,False,2026-03-17 11:51:32.038175
5,22.23,77.86,False,2026-03-17 12:51:32.038175
5,26.57,77.83,False,2026-03-17 13:51:32.038175
5,29.91,77.8,False,2026-03-17 14:51:32.038175
5,31.05,77.76,False,2026-03-17 15:51:32.038175
5,32.12,77.71,False,2026-03-17 16:51:32.038175
5,36.9,77.66,False,2026-03-17 17:51:32.038175
5,41.41,77.65,False,2026-03-17 18:51:32.038175
5,43.5,77.61,False,2026-03-17 19:51:32.038175
5,44.66,77.57,False,2026-03-17 20:51:32.038175
5,46.09,77.55,False,2026-03-17 21:51:32.038175
5,46.78,77.51,False,2026-03-17 22:51:32.038175
5,47.64,77.46,False,2026-03-17 23:51:32.038175
5,47.83,77.41,False,2026-03-18 00:51:32.038175
5,48.19,77.39,False,2026-03-18 01:51:32.038175
5,48.55,77.36,False,2026-03-18 02:51:32.038175
5,48.6,77.35,False,2026-03-18 03:51:32.038175
5,48.75,77.3,False,2026-03-18 04:51:32.038175
5,49.23,77.28,False,2026-03-18 05:51:32.038175
5,49.86,77.23,False,2026-03-18 06:51:32.038175
5,51.37,77.18,False,2026-03-18 07:51:32.038175
5,54.11,77.16,False,2026-03-18 08:51:32.038175
5,56.81,77.13,False,2026-03-18 09:51:32.038175
5,61.62,77.11,False,2026-03-18 10:51:32.038175
5,63.05,77.08,False,2026-03-18 11:51:32.038175
5,68.0,77.04,False,2026-03-18 12:51:32.038175
5,70.44,77.0,False,2026-03-18 13:51:32.038175
5,73.46,76.95,False,2026-03-18 14:51:32.038175
5,74.1,76.93,False,2026-03-18 15:51:32.038175
5,74.94,76.91,False,2026-03-18 16:51:32.038175
5,78.45,76.87,False,2026-03-18 17:51:32.038175
5,80.54,76.86,False,2026-03-18 18:51:32.038175
5,12.32,76.82,False,2026-03-18 19:51:32.038175
5,13.21,76.78,False,2026-03-18 20:51:32.038175
5,14.85,76.74,False,2026-03-18 21:51:32.038175
5,16.72,76.73,False,2026-03-18 22:51:32.038175
5,17.39,76.69,False,2026-03-18 23:51:32.038175
5,17.61,76.66,False,2026-03-19 00:51:32.038175
5,17.66,76.62,False,2026-03-19 01:51:32.038175
5,17.88,76.58,False,2026-03-19 02:51:32.038175
5,18.07,76.53,False,2026-03-19 03:51:32.038175
5,18.13,76.51,False,2026-03-19 04:51:32.038175
5,18.33,76.46,False,2026-03-19 05:51:32.038175
5,19.63,76.42,False,2026-03-19 06:51:32.038175
5,21.61,76.38,False,2026-03-19 07:51:32.038175
5,26.01,76.35,False,2026-03-19 08:51:32.038175
5,28.08,76.34,False,2026-03-19 09:51:32.038175
5,33.07,76.3,False,2026-03-19 10:51:32.038175
5,34.76,76.25,False,2026-03-19 11:51:32.038175
5,39.52,76.21,False,2026-03-19 12:51:32.038175
5,44.34,76.17,False,2026-03-19 13:51:32.038175
5,46.42,76.15,False,2026-03-19 14:51:32.038175
5,47.15,76.11,False,2026-03-19 15:51:32.038175
5,48.15,76.08,False,2026-03-19 16:51:32.038175
5,51.31,76.06,False,2026-03-19 17:51:32.038175
5,55.86,76.02,False,2026-03-19 18:51:32.038175
5,58.79,75.98,False,2026-03-19 19:51:32.038175
5,59.66,75.95,False,2026-03-19 20:51:32.038175
5,60.3,75.92,False,2026-03-19 21:51:32.038175
5,61.37,75.9,False,2026-03-19 22:51:32.038175
5,62.74,75.86,False,2026-03-19 23:51:32.038175
5,62.78,75.85,False,2026-03-20 00:51:32.038175
5,62.96,75.83,False,2026-03-20 01:51:32.038175
5,63.02,75.81,False,2026-03-20 02:51:32.038175
5,63.52,75.76,False,2026-03-20 03:51:32.038175
5,63.85,75.74,False,2026-03-20 04:51:32.038175
5,64.24,75.71,False,2026-03-20 05:51:32.038175
5,65.45,75.68,False,2026-03-20 06:51:32.038175
5,66.65,75.64,False,2026-03-20 07:51:32.038175
5,69.32,75.62,False,2026-03-20 08:51:32.038175
5,72.33,75.6,False,2026-03-20 09:51:32.038175
5,74.65,75.59,False,2026-03-20 10:51:32.038175
5,76.4,75.54,False,2026-03-20 11:51:32.038175
5,79.66,75.53,False,2026-03-20 12:51:32.038175
5,84.07,75.51,False,2026-03-20 13:51:32.038175
5,11.31,75.47,False,2026-03-20 14:51:32.038175
5,12.61,75.44,False,2026-03-20 15:51:32.038175
5,13.92,75.4,False,2026-03-20 16:51:32.038175
5,16.56,75.35,False,2026-03-20 17:51:32.038175
5,19.47,75.31,False,2026-03-20 18:51:32.038175
5,24.12,75.28,False,2026-03-20 19:51:32.038175
5,25.42,75.26,False,2026-03-20 20:51:32.038175
5,27.03,75.22,False,2026-03-20 21:51:32.038175
5,28.11,75.21,False,2026-03-20 22:51:32.038175
5,29.09,75.2,False,2026-03-20 23:51:32.038175
5,29.2,75.16,False,2026-03-21 00:51:32.038175
5,29.28,75.14,False,2026-03-21 01:51:32.038175
5,29.48,75.09,False,2026-03-21 02:51:32.038175
5,29.88,75.07,False,2026-03-21 03:51:32.038175
5,30.18,75.05,False,2026-03-21 04:51:32.038175
5,30.5,75.01,False,2026-03-21 05:51:32.038175
5,32.21,74.98,False,2026-03-21 06:51:32.038175
5,33.16,74.95,False,2026-03-21 07:51:32.038175
5,37.63,74.91,False,2026-03-21 08:51:32.038175
5,40.57,74.9,False,2026-03-21 09:51:32.038175
5,43.61,74.86,False,2026-03-21 10:51:32.038175
5,45.39,74.83,False,2026-03-21 11:51:32.038175
5,48.27,74.82,False,2026-03-21 12:51:32.038175
5,52.36,74.79,False,2026-03-21 13:51:32.038175
5,54.9,74.77,False,2026-03-21 14:51:32.038175
5,56.78,74.73,False,2026-03-21 15:51:32.038175
5,57.73,74.69,False,2026-03-21 16:51:32.038175
5,60.34,74.67,False,2026-03-21 17:51:32.038175
5,62.71,74.64,False,2026-03-21 18:51:32.038175
5,65.21,74.63,False,2026-03-21 19:51:32.038175
5,66.98,74.58,False,2026-03-21 20:51:32.038175
5,68.75,74.56,False,2026-03-21 21:51:32.038175
5,70.74,74.52,False,2026-03-21 22:51:32.038175
5,71.36,74.51,False,2026-03-21 23:51:32.038175
5,71.85,74.47,False,2026-03-22 00:51:32.038175
5,72.3,74.43,False,2026-03-22 01:51:32.038175
5,72.51,74.4,False,2026-03-22 02:51:32.038175
5,72.83,74.39,False,2026-03-22 03:51:32.038175
5,73.16,74.36,False,2026-03-22 04:51:32.038175
5,73.51,74.33,False,2026-03-22 05:51:32.038175
5,74.61,74.29,False,2026-03-22 06:51:32.038175
5,76.48,74.26,False,2026-03-22 07:51:32.038175
5,80.18,74.23,False,2026-03-22 08:51:32.038175
5,9.73,74.21,False,2026-03-22 09:51:32.038175
5,14.15,74.18,False,2026-03-22 10:51:32.038175
5,15.38,74.14,False,2026-03-22 11:51:32.038175
5,18.46,74.11,False,2026-03-22 12:51:32.038175
5,23.12,74.08,False,2026-03-22 13:51:32.038175
5,26.68,74.05,False,2026-03-22 14:51:32.038175
5,28.24,74.01,False,2026-03-22 15:51:32.038175
5,28.76,73.98,False,2026-03-22 16:51:32.038175
5,31.84,73.96,False,2026-03-22 17:51:32.038175
5,36.23,73.93,False,2026-03-22 18:51:32.038175
5,40.45,73.89,False,2026-03-22 19:51:32.038175
5,42.08,73.88,False,2026-03-22 20:51:32.038175
5,43.15,73.83,False,2026-03-22 21:51:32.038175
5,44.91,73.81,False,2026-03-22 22:51:32.038175
5,46.32,73.78,False,2026-03-22 23:51:32.038175
5,46.59,73.73,False,2026-03-23 00:51:32.038175
5,46.78,73.69,False,2026-03-23 01:51:32.038175
5,47.23,73.65,False,2026-03-23 02:51:32.038175
5,47.51,73.62,False,2026-03-23 03:51:32.038175
5,47.93,73.61,False,2026-03-23 04:51:32.038175
5,48.38,73.6,False,2026-03-23 05:51:32.038175
5,50.28,73.57,False,2026-03-23 06:51:32.038175
5,50.95,73.56,False,2026-03-23 07:51:32.038175
5,53.87,73.52,False,2026-03-23 08:51:32.038175
5,57.82,73.5,False,2026-03-23 09:51:32.038175
5,62.41,73.47,False,2026-03-23 10:51:32.038175
5,63.35,73.43,False,2026-03-23 11:51:32.038175
5,65.92,73.38,False,2026-03-23 12:51:32.038175
5,69.55,73.35,False,2026-03-23 13:51:32.038175
5,72.21,73.33,False,2026-03-23 14:51:32.038175
5,73.55,73.29,False,2026-03-23 15:51:32.038175
5,75.09,73.25,False,2026-03-23 16:51:32.038175
5,78.82,73.23,False,2026-03-23 17:51:32.038175
5,82.83,73.21,False,2026-03-23 18:51:32.038175
5,9.76,73.17,False,2026-03-23 19:51:32.038175
5,10.3,73.13,False,2026-03-23 20:51:32.038175
5,11.24,73.11,False,2026-03-23 21:51:32.038175
5,12.18,73.08,False,2026-03-23 22:51:32.038175
5,14.16,73.04,False,2026-03-23 23:51:32.038175
5,14.27,73.0,False,2026-03-24 00:51:32.038175
5,14.29,72.96,False,2026-03-24 01:51:32.038175
5,14.63,72.94,False,2026-03-24 02:51:32.038175
5,14.7,72.92,False,2026-03-24 03:51:32.038175
5,15.02,72.9,False,2026-03-24 04:51:32.038175
5,15.36,72.85,False,2026-03-24 05:51:32.038175
5,16.4,72.83,False,2026-03-24 06:51:32.038175
5,17.63,72.79,False,2026-03-24 07:51:32.038175
5,21.31,72.75,False,2026-03-24 08:51:32.038175
5,24.46,72.73,False,2026-03-24 09:51:32.038175
5,27.69,72.7,False,2026-03-24 10:51:32.038175
5,28.41,72.66,False,2026-03-24 11:51:32.038175
5,32.95,72.61,False,2026-03-24 12:51:32.038175
5,35.88,72.58,False,2026-03-24 13:51:32.038175
5,39.23,72.55,False,2026-03-24 14:51:32.038175
5,40.78,72.53,False,2026-03-24 15:51:32.038175
5,42.03,72.49,False,2026-03-24 16:51:32.038175
5,45.98,72.45,False,2026-03-24 17:51:32.038175
5,49.3,72.4,False,2026-03-24 18:51:32.038175
5,52.79,72.36,False,2026-03-24 19:51:32.038175
5,54.43,72.34,False,2026-03-24 20:51:32.038175
5,56.36,72.32,False,2026-03-24 21:51:32.038175
5,57.79,72.27,False,2026-03-24 22:51:32.038175
5,59.15,72.24,False,2026-03-24 23:51:32.038175
5,59.51,72.22,False,2026-03-25 00:51:32.038175
5,59.96,72.18,False,2026-03-25 01:51:32.038175
5,60.36,72.15,False,2026-03-25 02:51:32.038175
5,60.83,72.13,False,2026-03-25 03:51:32.038175
5,61.21,72.1,False,2026-03-25 04:51:32.038175
5,61.49,72.08,False,2026-03-25 05:51:32.038175
5,63.37,72.07,False,2026-03-25 06:51:32.038175
5,64.47,72.04,False,2026-03-25 07:51:32.038175
5,69.2,72.0,False,2026-03-25 08:51:32.038175
5,71.57,71.98,False,2026-03-25 09:51:32.038175
5,73.65,71.95,False,2026-03-25 10:51:32.038175
5,74.91,71.91,False,2026-03-25 11:51:32.038175
5,79.29,71.86,False,2026-03-25 12:51:32.038175
5,81.5,71.82,False,2026-03-25 13:51:32.038175
5,7.97,71.77,False,2026-03-25 14:51:32.038175
5,9.46,71.76,False,2026-03-25 15:51:32.038175
5,10.05,71.73,False,2026-03-25 16:51:32.038175
5,12.71,71.7,False,2026-03-25 17:51:32.038175
5,16.16,71.67,False,2026-03-25 18:51:32.038175
5,21.09,71.65,False,2026-03-25 19:51:32.038175
5,21.67,71.61,False,2026-03-25 20:51:32.038175
5,22.87,71.58,False,2026-03-25 21:51:32.038175
5,24.67,71.55,False,2026-03-25 22:51:32.038175
5,25.8,71.54,False,2026-03-25 23:51:32.038175
5,26.01,71.53,False,2026-03-26 00:51:32.038175
5,26.13,71.51,False,2026-03-26 01:51:32.038175
5,26.55,71.49,False,2026-03-26 02:51:32.038175
5,26.89,71.47,False,2026-03-26 03:51:32.038175
5,27.23,71.45,False,2026-03-26 04:51:32.038175
5,27.61,71.41,False,2026-03-26 05:51:32.038175
5,29.59,71.38,False,2026-03-26 06:51:32.038175
5,31.0,71.37,False,2026-03-26 07:51:32.038175
5,35.0,71.32,False,2026-03-26 08:51:32.038175
5,37.24,71.3,False,2026-03-26 09:51:32.038175
5,41.14,71.26,False,2026-03-26 10:51:32.038175
5,41.7,71.23,False,2026-03-26 11:51:32.038175
5,44.89,71.21,False,2026-03-26 12:51:32.038175
5,48.6,71.16,False,2026-03-26 13:51:32.038175
5,53.54,71.15,False,2026-03-26 14:51:32.038175
5,54.11,71.11,False,2026-03-26 15:51:32.038175
5,54.68,71.07,False,2026-03-26 16:51:32.038175
5,59.12,71.04,False,2026-03-26 17:51:32.038175
5,63.52,71.01,False,2026-03-26 18:51:32.038175
5,66.44,70.98,False,2026-03-26 19:51:32.038175
5,67.22,70.93,False,2026-03-26 20:51:32.038175
5,68.19,70.9,False,2026-03-26 21:51:32.038175
5,70.05,70.87,False,2026-03-26 22:51:32.038175
5,72.04,70.82,False,2026-03-26 23:51:32.038175
5,72.25,70.78,False,2026-03-27 00:51:32.038175
5,72.74,70.77,False,2026-03-27 01:51:32.038175
5,72.78,70.73,False,2026-03-27 02:51:32.038175
5,72.8,70.71,False,2026-03-27 03:51:32.038175
5,72.85,70.69,False,2026-03-27 04:51:32.038175
5,73.26,70.64,False,2026-03-27 05:51:32.038175
5,75.08,70.6,False,2026-03-27 06:51:32.038175
5,76.66,70.56,False,2026-03-27 07:51:32.038175
5,80.09,70.55,False,2026-03-27 08:51:32.038175
5,7.46,70.54,False,2026-03-27 09:51:32.038175
5,9.66,70.49,False,2026-03-27 10:51:32.038175
5,10.42,70.44,False,2026-03-27 11:51:32.038175
5,14.98,70.42,False,2026-03-27 12:51:32.038175
5,18.21,70.41,False,2026-03-27 13:51:32.038175
5,20.56,70.4,False,2026-03-27 14:51:32.038175
5,21.43,70.37,False,2026-03-27 15:51:32.038175
5,23.18,70.34,False,2026-03-27 16:51:32.038175
5,25.6,70.31,False,2026-03-27 17:51:32.038175
5,28.74,70.29,False,2026-03-27 18:51:32.038175
5,33.59,70.25,False,2026-03-27 19:51:32.038175
5,34.85,70.21,False,2026-03-27 20:51:32.038175
5,35.46,70.17,False,2026-03-27 21:51:32.038175
5,36.74,70.12,False,2026-03-27 22:51:32.038175
5,37.28,70.08,False,2026-03-27 23:51:32.038175
5,37.5,70.05,False,2026-03-28 00:51:32.038175
5,37.71,70.01,False,2026-03-28 01:51:32.038175
5,37.82,69.99,False,2026-03-28 02:51:32.038175
5,38.06,69.96,False,2026-03-28 03:51:32.038175
5,38.15,69.94,False,2026-03-28 04:51:32.038175
5,38.34,69.93,False,2026-03-28 05:51:32.038175
5,39.36,69.91,False,2026-03-28 06:51:32.038175
5,40.27,69.9,False,2026-03-28 07:51:32.038175
5,44.49,69.89,False,2026-03-28 08:51:32.038175
5,46.61,69.87,False,2026-03-28 09:51:32.038175
5,51.25,69.83,False,2026-03-28 10:51:32.038175
5,51.96,69.82,False,2026-03-28 11:51:32.038175
5,55.43,69.81,False,2026-03-28 12:51:32.038175
5,57.51,69.77,False,2026-03-28 13:51:32.038175
5,60.91,69.73,False,2026-03-28 14:51:32.038175
5,62.77,69.72,False,2026-03-28 15:51:32.038175
5,63.96,69.68,False,2026-03-28 16:51:32.038175
5,67.1,69.66,False,2026-03-28 17:51:32.038175
5,69.28,69.64,False,2026-03-28 18:51:32.038175
5,72.54,69.61,False,2026-03-28 19:51:32.038175
5,74.18,69.57,False,2026-03-28 20:51:32.038175
5,76.08,69.55,False,2026-03-28 21:51:32.038175
5,77.6,69.51,False,2026-03-28 22:51:32.038175
5,79.38,69.5,False,2026-03-28 23:51:32.038175
5,79.38,69.45,False,2026-03-29 00:51:32.038175
5,79.88,69.43,False,2026-03-29 01:51:32.038175
5,80.21,69.41,False,2026-03-29 02:51:32.038175
5,7.27,69.4,False,2026-03-29 03:51:32.038175
5,7.52,69.35,False,2026-03-29 04:51:32.038175
5,7.68,69.34,False,2026-03-29 05:51:32.038175
5,9.37,69.3,False,2026-03-29 06:51:32.038175
5,9.95,69.26,False,2026-03-29 07:51:32.038175
5,14.39,69.21,False,2026-03-29 08:51:32.038175
5,16.5,69.19,False,2026-03-29 09:51:32.038175
5,21.44,69.14,False,2026-03-29 10:51:32.038175
5,22.52,69.13,False,2026-03-29 11:51:32.038175
5,25.13,69.12,False,2026-03-29 12:51:32.038175
5,29.29,69.07,False,2026-03-29 13:51:32.038175
5,34.28,69.04,False,2026-03-29 14:51:32.038175
5,35.68,69.0,False,2026-03-29 15:51:32.038175
5,37.68,68.98,False,2026-03-29 16:51:32.038175
5,40.35,68.96,False,2026-03-29 17:51:32.038175
5,44.33,68.94,False,2026-03-29 18:51:32.038175
5,49.04,68.93,False,2026-03-29 19:51:32.038175
5,50.58,68.9,False,2026-03-29 20:51:32.038175
5,52.22,68.87,False,2026-03-29 21:51:32.038175
5,53.5,68.82,False,2026-03-29 22:51:32.038175
5,54.49,68.81,False,2026-03-29 23:51:32.038175
5,54.9,68.79,False,2026-03-30 00:51:32.038175
5,55.13,68.77,False,2026-03-30 01:51:32.038175
5,55.44,68.72,False,2026-03-30 02:51:32.038175
5,55.54,68.67,False,2026-03-30 03:51:32.038175
5,55.86,68.63,False,2026-03-30 04:51:32.038175
5,55.9,68.6,False,2026-03-30 05:51:32.038175
5,56.9,68.59,False,2026-03-30 06:51:32.038175
5,58.69,68.54,False,2026-03-30 07:51:32.038175
5,63.14,68.52,False,2026-03-30 08:51:32.038175
5,66.12,68.48,False,2026-03-30 09:51:32.038175
5,69.08,68.44,False,2026-03-30 10:51:32.038175
5,71.07,68.41,False,2026-03-30 11:51:32.038175
5,74.23,68.37,False,2026-03-30 12:51:32.038175
5,79.2,68.35,False,2026-03-30 13:51:32.038175
5,83.78,68.31,False,2026-03-30 14:51:32.038175
5,8.0,68.29,False,2026-03-30 15:51:32.038175
5,9.11,68.28,False,2026-03-30 16:51:32.038175
5,11.34,68.26,False,2026-03-30 17:51:32.038175
5,15.35,68.25,False,2026-03-30 18:51:32.038175
5,19.6,68.21,False,2026-03-30 19:51:32.038175
5,20.49,68.19,False,2026-03-30 20:51:32.038175
5,21.35,68.16,False,2026-03-30 21:51:32.038175
5,21.89,68.15,False,2026-03-30 22:51:32.038175
5,23.89,68.12,False,2026-03-30 23:51:32.038175
5,24.14,68.09,False,2026-03-31 00:51:32.038175
5,24.42,68.05,False,2026-03-31 01:51:32.038175
5,24.45,68.03,False,2026-03-31 02:51:32.038175
5,24.73,67.99,False,2026-03-31 03:51:32.038175
5,25.18,67.96,False,2026-03-31 04:51:32.038175
5,25.67,67.94,False,2026-03-31 05:51:32.038175
5,27.5,67.9,False,2026-03-31 06:51:32.038175
5,28.28,67.85,False,2026-03-31 07:51:32.038175
5,31.99,67.84,False,2026-03-31 08:51:32.038175
5,34.17,67.81,False,2026-03-31 09:51:32.038175
5,38.98,67.78,False,2026-03-31 10:51:32.038175
5,40.43,67.74,False,2026-03-31 11:51:32.038175
5,44.87,67.7,False,2026-03-31 12:51:32.038175
5,49.18,67.66,False,2026-03-31 13:51:32.038175
5,53.21,67.64,False,2026-03-31 14:51:32.038175
5,53.8,67.63,False,2026-03-31 15:51:32.038175
5,55.75,67.59,False,2026-03-31 16:51:32.038175
5,59.72,67.55,False,2026-03-31 17:51:32.038175
5,63.61,67.53,False,2026-03-31 18:51:32.038175
5,67.32,67.51,False,2026-03-31 19:51:32.038175
5,68.06,67.49,False,2026-03-31 20:51:32.038175
5,68.77,67.46,False,2026-03-31 21:51:32.038175
5,69.65,67.42,False,2026-03-31 22:51:32.038175
5,71.1,67.39,False,2026-03-31 23:51:32.038175
5,71.58,67.37,False,2026-04-01 00:51:32.038175
5,71.89,67.35,False,2026-04-01 01:51:32.038175
5,72.07,67.32,False,2026-04-01 02:51:32.038175
5,72.37,67.29,False,2026-04-01 03:51:32.038175
5,72.62,67.28,False,2026-04-01 04:51:32.038175
5,72.92,67.23,False,2026-04-01 05:51:32.038175
5,74.56,67.19,False,2026-04-01 06:51:32.038175
5,75.26,67.16,False,2026-04-01 07:51:32.038175
5,77.98,67.13,False,2026-04-01 08:51:32.038175
5,82.81,67.09,False,2026-04-01 09:51:32.038175
5,13.31,67.06,False,2026-04-01 10:51:32.038175
5,13.82,67.04,False,2026-04-01 11:51:32.038175
5,18.2,67.01,False,2026-04-01 12:51:32.038175
5,22.58,67.0,False,2026-04-01 13:51:32.038175
5,26.11,66.97,False,2026-04-01 14:51:32.038175
5,27.09,66.95,False,2026-04-01 15:51:32.038175
5,27.65,66.93,False,2026-04-01 16:51:32.038175
5,32.46,66.88,False,2026-04-01 17:51:32.038175
5,35.56,66.85,False,2026-04-01 18:51:32.038175
5,40.23,66.83,False,2026-04-01 19:51:32.038175
5,40.83,66.79,False,2026-04-01 20:51:32.038175
5,41.55,66.75,False,2026-04-01 21:51:32.038175
5,43.36,66.72,False,2026-04-01 22:51:32.038175
5,45.07,66.7,False,2026-04-01 23:51:32.038175
5,45.16,66.65,False,2026-04-02 00:51:32.038175
5,45.24,66.61,False,2026-04-02 01:51:32.038175
5,45.54,66.56,False,2026-04-02 02:51:32.038175
5,45.77,66.54,False,2026-04-02 03:51:32.038175
5,46.09,66.49,False,2026-04-02 04:51:32.038175
5,46.56,66.45,False,2026-04-02 05:51:32.038175
5,48.18,66.42,False,2026-04-02 06:51:32.038175
5,49.78,66.41,False,2026-04-02 07:51:32.038175
5,53.55,66.39,False,2026-04-02 08:51:32.038175
5,58.16,66.35,False,2026-04-02 09:51:32.038175
5,60.19,66.33,False,2026-04-02 10:51:32.038175
5,62.06,66.3,False,2026-04-02 11:51:32.038175
5,65.66,66.27,False,2026-04-02 12:51:32.038175
5,68.51,66.26,False,2026-04-02 13:51:32.038175
5,70.92,66.24,False,2026-04-02 14:51:32.038175
5,72.32,66.2,False,2026-04-02 15:51:32.038175
5,74.31,66.18,False,2026-04-02 16:51:32.038175
5,77.36,66.14,False,2026-04-02 17:51:32.038175
5,81.12,66.11,False,2026-04-02 18:51:32.038175
5,8.63,66.1,False,2026-04-02 19:51:32.038175
5,9.18,66.08,False,2026-04-02 20:51:32.038175
5,10.58,66.06,False,2026-04-02 21:51:32.038175
5,11.72,66.02,False,2026-04-02 22:51:32.038175
5,13.54,65.97,False,2026-04-02 23:51:32.038175
5,13.8,65.93,False,2026-04-03 00:51:32.038175
5,14.09,65.91,False,2026-04-03 01:51:32.038175
5,14.3,65.87,False,2026-04-03 02:51:32.038175
5,14.61,65.85,False,2026-04-03 03:51:32.038175
5,14.66,65.82,False,2026-04-03 04:51:32.038175
5,14.91,65.81,False,2026-04-03 05:51:32.038175
5,16.84,65.8,False,2026-04-03 06:51:32.038175
5,17.74,65.77,False,2026-04-03 07:51:32.038175
5,22.39,65.73,False,2026-04-03 08:51:32.038175
5,25.7,65.69,False,2026-04-03 09:51:32.038175
5,28.97,65.67,False,2026-04-03 10:51:32.038175
5,29.85,65.63,False,2026-04-03 11:51:32.038175
5,33.34,65.59,False,2026-04-03 12:51:32.038175
5,36.82,65.55,False,2026-04-03 13:51:32.038175
5,41.05,65.53,False,2026-04-03 14:51:32.038175
5,41.59,65.49,False,2026-04-03 15:51:32.038175
5,42.76,65.47,False,2026-04-03 16:51:32.038175
5,46.05,65.42,False,2026-04-03 17:51:32.038175
5,50.61,65.41,False,2026-04-03 18:51:32.038175
5,54.19,65.37,False,2026-04-03 19:51:32.038175
5,55.58,65.36,False,2026-04-03 20:51:32.038175
5,57.22,65.31,False,2026-04-03 21:51:32.038175
5,57.77,65.3,False,2026-04-03 22:51:32.038175
5,59.53,65.27,False,2026-04-03 23:51:32.038175
5,59.7,65.22,False,2026-04-04 00:51:32.038175
5,60.13,65.18,False,2026-04-04 01:51:32.038175
5,60.51,65.16,False,2026-04-04 02:51:32.038175
5,60.65,65.13,False,2026-04-04 03:51:32.038175
5,61.11,65.1,False,2026-04-04 04:51:32.038175
5,61.34,65.09,False,2026-04-04 05:51:32.038175
5,62.35,65.06,False,2026-04-04 06:51:32.038175
5,64.05,65.03,False,2026-04-04 07:51:32.038175
5,66.5,65.01,False,2026-04-04 08:51:32.038175
5,71.01,64.98,False,2026-04-04 09:51:32.038175
5,75.95,64.96,False,2026-04-04 10:51:32.038175
5,76.66,64.94,False,2026-04-04 11:51:32.038175
5,80.01,64.9,False,2026-04-04 12:51:32.038175
5,9.76,64.87,False,2026-04-04 13:51:32.038175
5,12.84,64.84,False,2026-04-04 14:51:32.038175
5,14.65,64.81,False,2026-04-04 15:51:32.038175
5,15.44,64.8,False,2026-04-04 16:51:32.038175
5,18.08,64.77,False,2026-04-04 17:51:32.038175
5,22.48,64.74,False,2026-04-04 18:51:32.038175
5,26.15,64.69,False,2026-04-04 19:51:32.038175
5,27.19,64.67,False,2026-04-04 20:51:32.038175
5,29.0,64.65,False,2026-04-04 21:51:32.038175
5,29.53,64.6,False,2026-04-04 22:51:32.038175
5,30.64,64.58,False,2026-04-04 23:51:32.038175
5,30.81,64.55,False,2026-04-05 00:51:32.038175
5,30.82,64.51,False,2026-04-05 01:51:32.038175
5,30.97,64.49,False,2026-04-05 02:51:32.038175
5,31.37,64.48,False,2026-04-05 03:51:32.038175
5,31.85,64.45,False,2026-04-05 04:51:32.038175
5,31.92,64.43,False,2026-04-05 05:51:32.038175
5,33.76,64.38,False,2026-04-05 06:51:32.038175
5,35.56,64.37,False,2026-04-05 07:51:32.038175
5,40.49,64.35,False,2026-04-05 08:51:32.038175
5,45.37,64.33,False,2026-04-05 09:51:32.038175
5,47.66,64.29,False,2026-04-05 10:51:32.038175
5,48.48,64.27,False,2026-04-05 11:51:32.038175
5,52.77,64.25,False,2026-04-05 12:51:32.038175
5,55.67,64.2,False,2026-04-05 13:51:32.038175
5,59.86,64.16,False,2026-04-05 14:51:32.038175
5,61.75,64.12,False,2026-04-05 15:51:32.038175
5,62.79,64.1,False,2026-04-05 16:51:32.038175
5,64.85,64.07,False,2026-04-05 17:51:32.038175
5,67.95,64.05,False,2026-04-05 18:51:32.038175
5,70.54,64.0,False,2026-04-05 19:51:32.038175
5,71.53,63.98,False,2026-04-05 20:51:32.038175
5,73.31,63.96,False,2026-04-05 21:51:32.038175
5,74.1,63.92,False,2026-04-05 22:51:32.038175
5,76.1,63.88,False,2026-04-05 23:51:32.038175
5,76.28,63.85,False,2026-04-06 00:51:32.038175
5,76.71,63.83,False,2026-04-06 01:51:32.038175
5,77.15,63.81,False,2026-04-06 02:51:32.038175
5,77.25,63.77,False,2026-04-06 03:51:32.038175
5,77.65,63.74,False,2026-04-06 04:51:32.038175
5,77.95,63.72,False,2026-04-06 05:51:32.038175
5,78.79,63.68,False,2026-04-06 06:51:32.038175
5,80.09,63.67,False,2026-04-06 07:51:32.038175
5,10.75,63.64,False,2026-04-06 08:51:32.038175
5,14.31,63.6,False,2026-04-06 09:51:32.038175
5,16.48,63.58,False,2026-04-06 10:51:32.038175
5,17.15,63.53,False,2026-04-06 11:51:32.038175
5,20.2,63.52,False,2026-04-06 12:51:32.038175
5,24.07,63.49,False,2026-04-06 13:51:32.038175
5,26.8,63.44,False,2026-04-06 14:51:32.038175
5,27.38,63.4,False,2026-04-06 15:51:32.038175
