can_id,log_time,fill_level,fill_rate,hours_since_empty,hour_of_day,battery_level,needs_collection
5,2026-03-26 17:51:32.038175,59.12,1.86,27.0,17,71.04,0
5,2026-03-26 18:51:32.038175,63.52,3.1367,28.0,18,71.01,0
5,2026-03-26 19:51:32.038175,66.44,3.92,29.0,19,70.98,0
5,2026-03-26 20:51:32.038175,67.22,2.7,30.0,20,70.93,0
5,2026-03-26 21:51:32.038175,68.19,1.5567,31.0,21,70.9,0
5,2026-03-26 22:51:32.038175,70.05,1.2033,32.0,22,70.87,0
5,2026-03-26 23:51:32.038175,72.04,1.6067,33.0,23,70.82,0
5,2026-03-27 00:51:32.038175,72.25,1.3533,34.0,0,70.78,1
5,2026-03-27 01:51:32.038175,72.74,0.8967,35.0,1,70.77,1
5,2026-03-27 02:51:32.038175,72.78,0.2467,36.0,2,70.73,0
5,2026-03-27 03:51:32.038175,72.8,0.1833,37.0,3,70.71,0
5,2026-03-27 04:51:32.038175,72.85,0.0367,38.0,4,70.69,0
5,2026-03-27 05:51:32.038175,73.26,0.16,39.0,5,70.64,0
5,2026-03-27 06:51:32.038175,75.08,0.76,40.0,6,70.6,1
5,2026-03-27 07:51:32.038175,76.66,1.27,41.0,7,70.56,1
5,2026-03-27 08:51:32.038175,80.09,2.2767,42.0,8,70.55,1
5,2026-03-27 09:51:32.038175,7.46,-22.54,43.0,9,70.54,0
5,2026-03-27 10:51:32.038175,9.66,-22.3333,1.0,10,70.49,0
5,2026-03-27 11:51:32.038175,10.42,-23.2233,2.0,11,70.44,0
5,2026-03-27 12:51:32.038175,14.98,2.5067,3.0,12,70.42,0
5,2026-03-27 13:51:32.038175,18.21,2.85,4.0,13,70.41,0
5,2026-03-27 14:51:32.038175,20.56,3.38,5.0,14,70.4,0
5,2026-03-27 15:51:32.038175,21.43,2.15,6.0,15,70.37,0
5,2026-03-27 16:51:32.038175,23.18,1.6567,7.0,16,70.34,0
5,2026-03-27 17:51:32.038175,25.6,1.68,8.0,17,70.31,0
5,2026-03-27 18:51:32.038175,28.74,2.4367,9.0,18,70.29,0
5,2026-03-27 19:51:32.038175,33.59,3.47,10.0,19,70.25,0
5,2026-03-27 20:51:32.038175,34.85,3.0833,11.0,20,70.21,0
5,2026-03-27 21:51:32.038175,35.46,2.24,12.0,21,70.17,0
5,2026-03-27 22:51:32.038175,36.74,1.05,13.0,22,70.12,0
5,2026-03-27 23:51:32.038175,37.28,0.81,14.0,23,70.08,0
5,2026-03-28 00:51:32.038175,37.5,0.68,15.0,0,70.05,0
5,2026-03-28 01:51:32.038175,37.71,0.3233,16.0,1,70.01,0
5,2026-03-28 02:51:32.038175,37.82,0.18,17.0,2,69.99,0
5,2026-03-28 03:51:32.038175,38.06,0.1867,18.0,3,69.96,0
5,2026-03-28 04:51:32.038175,38.15,0.1467,19.0,4,69.94,0
5,2026-03-28 05:51:32.038175,38.34,0.1733,20.0,5,69.93,0
5,2026-03-28 06:51:32.038175,39.36,0.4333,21.0,6,69.91,0
5,2026-03-28 07:51:32.038175,40.27,0.7067,22.0,7,69.9,0
5,2026-03-28 08:51:32.038175,44.49,2.05,23.0,8,69.89,0
5,2026-03-28 09:51:32.038175,46.61,2.4167,24.0,9,69.87,0
5,2026-03-28 10:51:32.038175,51.25,3.66,25.0,10,69.83,0
5,2026-03-28 11:51:32.038175,51.96,2.49,26.0,11,69.82,0
5,2026-03-28 12:51:32.038175,55.43,2.94,27.0,12,69.81,0
5,2026-03-28 13:51:32.038175,57.51,2.0867,28.0,13,69.77,0
5,2026-03-28 14:51:32.038175,60.91,2.9833,29.0,14,69.73,0
5,2026-03-28 15:51:32.038175,62.77,2.4467,30.0,15,69.72,0
5,2026-03-28 16:51:32.038175,63.96,2.15,31.0,16,69.68,0
5,2026-03-28 17:51:32.038175,67.1,2.0633,32.0,17,69.66,0
5,2026-03-28 18:51:32.038175,69.28,2.17,33.0,18,69.64,0
5,2026-03-28 19:51:32.038175,72.54,2.86,34.0,19,69.61,0
5,2026-03-28 20:51:32.038175,74.18,2.36,35.0,20,69.57,0
5,2026-03-28 21:51:32.038175,76.08,2.2667,36.0,21,69.55,0
5,2026-03-28 22:51:32.038175,77.6,1.6867,37.0,22,69.51,0
5,2026-03-28 23:51:32.038175,79.38,1.7333,38.0,23,69.5,0
5,2026-03-29 00:51:32.038175,79.38,1.1,39.0,0,69.45,1
5,2026-03-29 01:51:32.038175,79.88,0.76,40.0,1,69.43,1
5,2026-03-29 02:51:32.038175,80.21,0.2767,41.0,2,69.41,1
5,2026-03-29 03:51:32.038175,7.27,-24.0367,42.0,3,69.4,0
5,2026-03-29 04:51:32.038175,7.52,-24.12,1.0,4,69.35,0
5,2026-03-29 05:51:32.038175,7.68,-24.1767,2.0,5,69.34,0
5,2026-03-29 06:51:32.038175,9.37,0.7,3.0,6,69.3,0
5,2026-03-29 07:51:32.038175,9.95,0.81,4.0,7,69.26,0
5,2026-03-29 08:51:32.038175,14.39,2.2367,5.0,8,69.21,0
5,2026-03-29 09:51:32.038175,16.5,2.3767,6.0,9,69.19,0
5,2026-03-29 10:51:32.038175,21.44,3.83,7.0,10,69.14,0
5,2026-03-29 11:51:32.038175,22.52,2.71,8.0,11,69.13,0
5,2026-03-29 12:51:32.038175,25.13,2.8767,9.0,12,69.12,0
5,2026-03-29 13:51:32.038175,29.29,2.6167,10.0,13,69.07,0
5,2026-03-29 14:51:32.038175,34.28,3.92,11.0,14,69.04,0
5,2026-03-29 15:51:32.038175,35.68,3.5167,12.0,15,69.0,0
5,2026-03-29 16:51:32.038175,37.68,2.7967,13.0,16,68.98,0
5,2026-03-29 17:51:32.038175,40.35,2.0233,14.0,17,68.96,0
5,2026-03-29 18:51:32.038175,44.33,2.8833,15.0,18,68.94,0
5,2026-03-29 19:51:32.038175,49.04,3.7867,16.0,19,68.93,0
5,2026-03-29 20:51:32.038175,50.58,3.41,17.0,20,68.9,0
5,2026-03-29 21:51:32.038175,52.22,2.63,18.0,21,68.87,0
5,2026-03-29 22:51:32.038175,53.5,1.4867,19.0,22,68.82,0
5,2026-03-29 23:51:32.038175,54.49,1.3033,20.0,23,68.81,0
5,2026-03-30 00:51:32.038175,54.9,0.8933,21.0,0,68.79,0
5,2026-03-30 01:51:32.038175,55.13,0.5433,22.0,1,68.77,0
5,2026-03-30 02:51:32.038175,55.44,0.3167,23.0,2,68.72,0
5,2026-03-30 03:51:32.038175,55.54,0.2133,24.0,3,68.67,0
5,2026-03-30 04:51:32.038175,55.86,0.2433,25.0,4,68.63,0
5,2026-03-30 05:51:32.038175,55.9,0.1533,26.0,5,68.6,0
5,2026-03-30 06:51:32.038175,56.9,0.4533,27.0,6,68.59,0
5,2026-03-30 07:51:32.038175,58.69,0.9433,28.0,7,68.54,0
5,2026-03-30 08:51:32.038175,63.14,2.4133,29.0,8,68.52,1
5,2026-03-30 09:51:32.038175,66.12,3.0733,30.0,9,68.48,1
5,2026-03-30 10:51:32.038175,69.08,3.4633,31.0,10,68.44,1
5,2026-03-30 11:51:32.038175,71.07,2.6433,32.0,11,68.41,1
5,2026-03-30 12:51:32.038175,74.23,2.7033,33.0,12,68.37,1
5,2026-03-30 13:51:32.038175,79.2,3.3733,34.0,13,68.35,1
5,2026-03-30 14:51:32.038175,83.78,4.2367,35.0,14,68.31,1
5,2026-03-30 15:51:32.038175,8.0,-22.0767,36.0,15,68.29,0
5,2026-03-30 16:51:32.038175,9.11,-23.3633,1.0,16,68.28,0
5,2026-03-30 17:51:32.038175,11.34,-24.1467,2.0,17,68.26,0
5,2026-03-30 18:51:32.038175,15.35,2.45,3.0,18,68.25,0
5,2026-03-30 19:51:32.038175,19.6,3.4967,4.0,19,68.21,0
5,2026-03-30 20:51:32.038175,20.49,3.05,5.0,20,68.19,0
5,2026-03-30 21:51:32.038175,21.35,2.0,6.0,21,68.16,0
5,2026-03-30 22:51:32.038175,21.89,0.7633,7.0,22,68.15,0
5,2026-03-30 23:51:32.038175,23.89,1.1333,8.0,23,68.12,0
5,2026-03-31 00:51:32.038175,24.14,0.93,9.0,0,68.09,0
5,2026-03-31 01:51:32.038175,24.42,0.8433,10.0,1,68.05,0
5,2026-03-31 02:51:32.038175,24.45,0.1867,11.0,2,68.03,0
5,2026-03-31 03:51:32.038175,24.73,0.1967,12.0,3,67.99,0
5,2026-03-31 04:51:32.038175,25.18,0.2533,13.0,4,67.96,0
5,2026-03-31 05:51:32.038175,25.67,0.4067,14.0,5,67.94,0
5,2026-03-31 06:51:32.038175,27.5,0.9233,15.0,6,67.9,0
5,2026-03-31 07:51:32.038175,28.28,1.0333,16.0,7,67.85,0
5,2026-03-31 08:51:32.038175,31.99,2.1067,17.0,8,67.84,0
5,2026-03-31 09:51:32.038175,34.17,2.2233,18.0,9,67.81,0
5,2026-03-31 10:51:32.038175,38.98,3.5667,19.0,10,67.78,0
5,2026-03-31 11:51:32.038175,40.43,2.8133,20.0,11,67.74,0
5,2026-03-31 12:51:32.038175,44.87,3.5667,21.0,12,67.7,0
5,2026-03-31 13:51:32.038175,49.18,3.4,22.0,13,67.66,0
5,2026-03-31 14:51:32.038175,53.21,4.26,23.0,14,67.64,0
5,2026-03-31 15:51:32.038175,53.8,2.9767,24.0,15,67.63,0
5,2026-03-31 16:51:32.038175,55.75,2.19,25.0,16,67.59,0
5,2026-03-31 17:51:32.038175,59.72,2.17,26.0,17,67.55,0
5,2026-03-31 18:51:32.038175,63.61,3.27,27.0,18,67.53,0
5,2026-03-31 19:51:32.038175,67.32,3.8567,28.0,19,67.51,0
5,2026-03-31 20:51:32.038175,68.06,2.78,29.0,20,67.49,0
5,2026-03-31 21:51:32.038175,68.77,1.72,30.0,21,67.46,0
5,2026-03-31 22:51:32.038175,69.65,0.7767,31.0,22,67.42,0
5,2026-03-31 23:51:32.038175,71.1,1.0133,32.0,23,67.39,0
5,2026-04-01 00:51:32.038175,71.58,0.9367,33.0,0,67.37,1
5,2026-04-01 01:51:32.038175,71.89,0.7467,34.0,1,67.35,1
5,2026-04-01 02:51:32.038175,72.07,0.3233,35.0,2,67.32,0
5,2026-04-01 03:51:32.038175,72.37,0.2633,36.0,3,67.29,0
5,2026-04-01 04:51:32.038175,72.62,0.2433,37.0,4,67.28,0
5,2026-04-01 05:51:32.038175,72.92,0.2833,38.0,5,67.23,0
5,2026-04-01 06:51:32.038175,74.56,0.73,39.0,6,67.19,1
5,2026-04-01 07:51:32.038175,75.26,0.88,40.0,7,67.16,1
5,2026-04-01 08:51:32.038175,77.98,1.6867,41.0,8,67.13,1
5,2026-04-01 09:51:32.038175,82.81,2.75,42.0,9,67.09,1
5,2026-04-01 10:51:32.038175,13.31,-20.65,43.0,10,67.06,0
5,2026-04-01 11:51:32.038175,13.82,-21.3867,1.0,11,67.04,0
5,2026-04-01 12:51:32.038175,18.2,-21.5367,2.0,12,67.01,0
5,2026-04-01 13:51:32.038175,22.58,3.09,3.0,13,67.0,0
5,2026-04-01 14:51:32.038175,26.11,4.0967,4.0,14,66.97,0
5,2026-04-01 15:51:32.038175,27.09,2.9633,5.0,15,66.95,0
5,2026-04-01 16:51:32.038175,27.65,1.69,6.0,16,66.93,0
5,2026-04-01 17:51:32.038175,32.46,2.1167,7.0,17,66.88,0
5,2026-04-01 18:51:32.038175,35.56,2.8233,8.0,18,66.85,0
5,2026-04-01 19:51:32.038175,40.23,4.1933,9.0,19,66.83,0
5,2026-04-01 20:51:32.038175,40.83,2.79,10.0,20,66.79,0
5,2026-04-01 21:51:32.038175,41.55,1.9967,11.0,21,66.75,0
5,2026-04-01 22:51:32.038175,43.36,1.0433,12.0,22,66.72,0
5,2026-04-01 23:51:32.038175,45.07,1.4133,13.0,23,66.7,0
5,2026-04-02 00:51:32.038175,45.16,1.2033,14.0,0,66.65,0
5,2026-04-02 01:51:32.038175,45.24,0.6267,15.0,1,66.61,0
5,2026-04-02 02:51:32.038175,45.54,0.1567,16.0,2,66.56,0
5,2026-04-02 03:51:32.038175,45.77,0.2033,17.0,3,66.54,0
5,2026-04-02 04:51:32.038175,46.09,0.2833,18.0,4,66.49,0
5,2026-04-02 05:51:32.038175,46.56,0.34,19.0,5,66.45,0
5,2026-04-02 06:51:32.038175,48.18,0.8033,20.0,6,66.42,0
5,2026-04-02 07:51:32.038175,49.78,1.23,21.0,7,66.41,0
5,2026-04-02 08:51:32.038175,53.55,2.33,22.0,8,66.39,0
5,2026-04-02 09:51:32.038175,58.16,3.3267,23.0,9,66.35,1
5,2026-04-02 10:51:32.038175,60.19,3.47,24.0,10,66.33,1
5,2026-04-02 11:51:32.038175,62.06,2.8367,25.0,11,66.3,0
5,2026-04-02 12:51:32.038175,65.66,2.5,26.0,12,66.27,0
5,2026-04-02 13:51:32.038175,68.51,2.7733,27.0,13,66.26,0
5,2026-04-02 14:51:32.038175,70.92,2.9533,28.0,14,66.24,1
5,2026-04-02 15:51:32.038175,72.32,2.22,29.0,15,66.2,0
5,2026-04-02 16:51:32.038175,74.31,1.9333,30.0,16,66.18,0
5,2026-04-02 17:51:32.038175,77.36,2.1467,31.0,17,66.14,0
5,2026-04-02 18:51:32.038175,81.12,2.9333,32.0,18,66.11,0
5,2026-04-02 19:51:32.038175,8.63,-21.8933,33.0,19,66.1,0
5,2026-04-02 20:51:32.038175,9.18,-22.7267,1.0,20,66.08,0
5,2026-04-02 21:51:32.038175,10.58,-23.5133,2.0,21,66.06,0
5,2026-04-02 22:51:32.038175,11.72,1.03,3.0,22,66.02,0
5,2026-04-02 23:51:32.038175,13.54,1.4533,4.0,23,65.97,0
5,2026-04-03 00:51:32.038175,13.8,1.0733,5.0,0,65.93,0
5,2026-04-03 01:51:32.038175,14.09,0.79,6.0,1,65.91,0
5,2026-04-03 02:51:32.038175,14.3,0.2533,7.0,2,65.87,0
5,2026-04-03 03:51:32.038175,14.61,0.27,8.0,3,65.85,0
5,2026-04-03 04:51:32.038175,14.66,0.19,9.0,4,65.82,0
5,2026-04-03 05:51:32.038175,14.91,0.2033,10.0,5,65.81,0
5,2026-04-03 06:51:32.038175,16.84,0.7433,11.0,6,65.8,0
5,2026-04-03 07:51:32.038175,17.74,1.0267,12.0,7,65.77,0
5,2026-04-03 08:51:32.038175,22.39,2.4933,13.0,8,65.73,0
5,2026-04-03 09:51:32.038175,25.7,2.9533,14.0,9,65.69,0
5,2026-04-03 10:51:32.038175,28.97,3.7433,15.0,10,65.67,0
5,2026-04-03 11:51:32.038175,29.85,2.4867,16.0,11,65.63,0
5,2026-04-03 12:51:32.038175,33.34,2.5467,17.0,12,65.59,0
5,2026-04-03 13:51:32.038175,36.82,2.6167,18.0,13,65.55,0
5,2026-04-03 14:51:32.038175,41.05,3.7333,19.0,14,65.53,0
5,2026-04-03 15:51:32.038175,41.59,2.75,20.0,15,65.49,0
5,2026-04-03 16:51:32.038175,42.76,1.98,21.0,16,65.47,0
5,2026-04-03 17:51:32.038175,46.05,1.6667,22.0,17,65.42,0
5,2026-04-03 18:51:32.038175,50.61,3.0067,23.0,18,65.41,0
5,2026-04-03 19:51:32.038175,54.19,3.81,24.0,19,65.37,0
5,2026-04-03 20:51:32.038175,55.58,3.1767,25.0,20,65.36,0
5,2026-04-03 21:51:32.038175,57.22,2.2033,26.0,21,65.31,0
5,2026-04-03 22:51:32.038175,57.77,1.1933,27.0,22,65.3,0
5,2026-04-03 23:51:32.038175,59.53,1.3167,28.0,23,65.27,0
5,2026-04-04 00:51:32.038175,59.7,0.8267,29.0,0,65.22,0
5,2026-04-04 01:51:32.038175,60.13,0.7867,30.0,1,65.18,0
5,2026-04-04 02:51:32.038175,60.51,0.3267,31.0,2,65.16,0
5,2026-04-04 03:51:32.038175,60.65,0.3167,32.0,3,65.13,0
5,2026-04-04 04:51:32.038175,61.11,0.3267,33.0,4,65.1,0
5,2026-04-04 05:51:32.038175,61.34,0.2767,34.0,5,65.09,0
5,2026-04-04 06:51:32.038175,62.35,0.5667,35.0,6,65.06,0
5,2026-04-04 07:51:32.038175,64.05,0.98,36.0,7,65.03,0
5,2026-04-04 08:51:32.038175,66.5,1.72,37.0,8,65.01,1
5,2026-04-04 09:51:32.038175,71.01,2.8867,38.0,9,64.98,1
5,2026-04-04 10:51:32.038175,75.95,3.9667,39.0,10,64.96,1
5,2026-04-04 11:51:32.038175,76.66,3.3867,40.0,11,64.94,1
5,2026-04-04 12:51:32.038175,80.01,3.0,41.0,12,64.9,1
5,2026-04-04 13:51:32.038175,9.76,-22.0633,42.0,13,64.87,0
5,2026-04-04 14:51:32.038175,12.84,-21.2733,1.0,14,64.84,0
5,2026-04-04 15:51:32.038175,14.65,-21.7867,2.0,15,64.81,0
5,2026-04-04 16:51:32.038175,15.44,1.8933,3.0,16,64.8,0
5,2026-04-04 17:51:32.038175,18.08,1.7467,4.0,17,64.77,0
5,2026-04-04 18:51:32.038175,22.48,2.61,5.0,18,64.74,0
5,2026-04-04 19:51:32.038175,26.15,3.57,6.0,19,64.69,0
5,2026-04-04 20:51:32.038175,27.19,3.0367,7.0,20,64.67,0
5,2026-04-04 21:51:32.038175,29.0,2.1733,8.0,21,64.65,0
5,2026-04-04 22:51:32.038175,29.53,1.1267,9.0,22,64.6,0
5,2026-04-04 23:51:32.038175,30.64,1.15,10.0,23,64.58,0
5,2026-04-05 00:51:32.038175,30.81,0.6033,11.0,0,64.55,0
5,2026-04-05 01:51:32.038175,30.82,0.43,12.0,1,64.51,0
5,2026-04-05 02:51:32.038175,30.97,0.11,13.0,2,64.49,0
5,2026-04-05 03:51:32.038175,31.37,0.1867,14.0,3,64.48,0
5,2026-04-05 04:51:32.038175,31.85,0.3433,15.0,4,64.45,0
5,2026-04-05 05:51:32.038175,31.92,0.3167,16.0,5,64.43,0
5,2026-04-05 06:51:32.038175,33.76,0.7967,17.0,6,64.38,0
5,2026-04-05 07:51:32.038175,35.56,1.2367,18.0,7,64.37,0
5,2026-04-05 08:51:32.038175,40.49,2.8567,19.0,8,64.35,0
5,2026-04-05 09:51:32.038175,45.37,3.87,20.0,9,64.33,0
5,2026-04-05 10:51:32.038175,47.66,4.0333,21.0,10,64.29,0
5,2026-04-05 11:51:32.038175,48.48,2.6633,22.0,11,64.27,0
5,2026-04-05 12:51:32.038175,52.77,2.4667,23.0,12,64.25,0
5,2026-04-05 13:51:32.038175,55.67,2.67,24.0,13,64.2,0
5,2026-04-05 14:51:32.038175,59.86,3.7933,25.0,14,64.16,0
5,2026-04-05 15:51:32.038175,61.75,2.9933,26.0,15,64.12,0
5,2026-04-05 16:51:32.038175,62.79,2.3733,27.0,16,64.1,0
5,2026-04-05 17:51:32.038175,64.85,1.6633,28.0,17,64.07,0
5,2026-04-05 18:51:32.038175,67.95,2.0667,29.0,18,64.05,0
5,2026-04-05 19:51:32.038175,70.54,2.5833,30.0,19,64.0,0
5,2026-04-05 20:51:32.038175,71.53,2.2267,31.0,20,63.98,0
5,2026-04-05 21:51:32.038175,73.31,1.7867,32.0,21,63.96,0
5,2026-04-05 22:51:32.038175,74.1,1.1867,33.0,22,63.92,0
5,2026-04-05 23:51:32.038175,76.1,1.5233,34.0,23,63.88,0
5,2026-04-06 00:51:32.038175,76.28,0.99,35.0,0,63.85,1
5,2026-04-06 01:51:32.038175,76.71,0.87,36.0,1,63.83,1
5,2026-04-06 02:51:32.038175,77.15,0.35,37.0,2,63.81,1
5,2026-04-06 03:51:32.038175,77.25,0.3233,38.0,3,63.77,1
5,2026-04-06 04:51:32.038175,77.65,0.3133,39.0,4,63.74,1
5,2026-04-06 05:51:32.038175,77.95,0.2667,40.0,5,63.72,1
5,2026-04-06 06:51:32.038175,78.79,0.5133,41.0,6,63.68,1
5,2026-04-06 07:51:32.038175,80.09,0.8133,42.0,7,63.67,1
5,2026-04-06 08:51:32.038175,10.75,-22.4,43.0,8,63.64,0
5,2026-04-06 09:51:32.038175,14.31,-21.4933,1.0,9,63.6,0
5,2026-04-06 10:51:32.038175,16.48,-21.2033,2.0,10,63.58,0
5,2026-04-06 11:51:32.038175,17.15,2.1333,3.0,11,63.53,0
5,2026-04-06 12:51:32.038175,20.2,1.9633,4.0,12,63.52,0
5,2026-04-06 13:51:32.038175,24.07,2.53,5.0,13,63.49,0
5,2026-04-06 14:51:32.038175,26.8,3.2167,6.0,14,63.44,0
5,2026-04-06 15:51:32.038175,27.38,2.3933,7.0,15,63.4,0
5,2026-04-06 16:51:32.038175,28.62,1.5167,8.0,16,63.38,0
5,2026-04-06 17:51:32.038175,32.85,2.0167,9.0,17,63.34,0
5,2026-04-06 18:51:32.038175,36.68,3.1,10.0,18,63.33,0
5,2026-04-06 19:51:32.038175,40.19,3.8567,11.0,19,63.3,0
5,2026-04-06 20:51:32.038175,40.99,2.7133,12.0,20,63.28,0
5,2026-04-06 21:51:32.038175,42.24,1.8533,13.0,21,63.26,0
5,2026-04-06 22:51:32.038175,42.91,0.9067,14.0,22,63.24,0
5,2026-04-06 23:51:32.038175,44.33,1.1133,15.0,23,63.22,0
5,2026-04-07 00:51:32.038175,44.65,0.8033,16.0,0,63.17,0
5,2026-04-07 01:51:32.038175,45.01,0.7,17.0,1,63.14,0
5,2026-04-07 02:51:32.038175,45.13,0.2667,18.0,2,63.12,0
5,2026-04-07 03:51:32.038175,45.4,0.25,19.0,3,63.1,0
5,2026-04-07 04:51:32.038175,45.42,0.1367,20.0,4,63.07,0
5,2026-04-07 05:51:32.038175,45.62,0.1633,21.0,5,63.04,0
5,2026-04-07 06:51:32.038175,46.29,0.2967,22.0,6,63.02,0
5,2026-04-07 07:51:32.038175,48.05,0.8767,23.0,7,63.0,0
5,2026-04-07 08:51:32.038175,51.86,2.08,24.0,8,62.96,0
5,2026-04-07 09:51:32.038175,54.93,2.88,25.0,9,62.94,0
5,2026-04-07 10:51:32.038175,57.96,3.3033,26.0,10,62.93,1
5,2026-04-07 11:51:32.038175,58.75,2.2967,27.0,11,62.89,0
5,2026-04-07 12:51:32.038175,61.26,2.11,28.0,12,62.88,0
5,2026-04-07 13:51:32.038175,64.66,2.2333,29.0,13,62.83,0
5,2026-04-07 14:51:32.038175,68.5,3.25,30.0,14,62.81,0
5,2026-04-07 15:51:32.038175,69.11,2.6167,31.0,15,62.77,0
5,2026-04-07 16:51:32.038175,70.63,1.99,32.0,16,62.75,0
5,2026-04-07 17:51:32.038175,72.93,1.4767,33.0,17,62.73,0
5,2026-04-07 18:51:32.038175,76.75,2.5467,34.0,18,62.71,0
5,2026-04-07 19:51:32.038175,80.76,3.3767,35.0,19,62.68,0
5,2026-04-07 20:51:32.038175,6.04,-22.2967,36.0,20,62.63,0
5,2026-04-07 21:51:32.038175,7.45,-23.1,1.0,21,62.59,0
5,2026-04-07 22:51:32.038175,9.38,-23.7933,2.0,22,62.58,0
5,2026-04-07 23:51:32.038175,11.3,1.7533,3.0,23,62.53,0
5,2026-04-08 00:51:32.038175,11.65,1.4,4.0,0,62.49,0
5,2026-04-08 01:51:32.038175,11.83,0.8167,5.0,1,62.44,0
5,2026-04-08 02:51:32.038175,11.91,0.2033,6.0,2,62.4,0
5,2026-04-08 03:51:32.038175,12.01,0.12,7.0,3,62.36,0
5,2026-04-08 04:51:32.038175,12.49,0.22,8.0,4,62.34,0
5,2026-04-08 05:51:32.038175,12.54,0.21,9.0,5,62.31,0
5,2026-04-08 06:51:32.038175,14.16,0.7167,10.0,6,62.27,0
5,2026-04-08 07:51:32.038175,15.72,1.0767,11.0,7,62.26,0
5,2026-04-08 08:51:32.038175,19.54,2.3333,12.0,8,62.21,0
5,2026-04-08 09:51:32.038175,23.13,2.99,13.0,9,62.19,0
5,2026-04-08 10:51:32.038175,26.19,3.49,14.0,10,62.17,0
5,2026-04-08 11:51:32.038175,28.1,2.8533,15.0,11,62.14,0
5,2026-04-08 12:51:32.038175,31.34,2.7367,16.0,12,62.13,0
5,2026-04-08 13:51:32.038175,35.24,3.0167,17.0,13,62.09,0
5,2026-04-08 14:51:32.038175,38.73,3.5433,18.0,14,62.08,0
5,2026-04-08 15:51:32.038175,39.64,2.7667,19.0,15,62.06,0
5,2026-04-08 16:51:32.038175,40.57,1.7767,20.0,16,62.04,0
5,2026-04-08 17:51:32.038175,44.19,1.82,21.0,17,61.99,0
5,2026-04-08 18:51:32.038175,47.27,2.5433,22.0,18,61.97,0
5,2026-04-08 19:51:32.038175,49.92,3.1167,23.0,19,61.95,0
5,2026-04-08 20:51:32.038175,50.76,2.19,24.0,20,61.91,0
5,2026-04-08 21:51:32.038175,51.85,1.5267,25.0,21,61.89,0
5,2026-04-08 22:51:32.038175,52.52,0.8667,26.0,22,61.86,0
5,2026-04-08 23:51:32.038175,54.37,1.2033,27.0,23,61.82,0
5,2026-04-09 00:51:32.038175,54.5,0.8833,28.0,0,61.79,0
5,2026-04-09 01:51:32.038175,54.67,0.7167,29.0,1,61.74,0
5,2026-04-09 02:51:32.038175,54.98,0.2033,30.0,2,61.71,0
5,2026-04-09 03:51:32.038175,55.46,0.32,31.0,3,61.66,0
5,2026-04-09 04:51:32.038175,55.62,0.3167,32.0,4,61.63,0
5,2026-04-09 05:51:32.038175,55.84,0.2867,33.0,5,61.61,0
5,2026-04-09 06:51:32.038175,56.75,0.43,34.0,6,61.57,0
5,2026-04-09 07:51:32.038175,58.55,0.9767,35.0,7,61.56,0
5,2026-04-09 08:51:32.038175,63.54,2.5667,36.0,8,61.54,1
5,2026-04-09 09:51:32.038175,68.09,3.78,37.0,9,61.52,1
5,2026-04-09 10:51:32.038175,71.92,4.4567,38.0,10,61.49,1
5,2026-04-09 11:51:32.038175,72.67,3.0433,39.0,11,61.48,1
5,2026-04-09 12:51:32.038175,76.76,2.89,40.0,12,61.44,1
5,2026-04-09 13:51:32.038175,81.22,3.1,41.0,13,61.42,1
5,2026-04-09 14:51:32.038175,12.17,-20.1667,42.0,14,61.39,0
5,2026-04-09 15:51:32.038175,13.05,-21.2367,1.0,15,61.36,0
5,2026-04-09 16:51:32.038175,14.34,-22.2933,2.0,16,61.35,0
5,2026-04-09 17:51:32.038175,17.06,1.63,3.0,17,61.31,0
5,2026-04-09 18:51:32.038175,19.08,2.01,4.0,18,61.27,0
5,2026-04-09 19:51:32.038175,21.08,2.2467,5.0,19,61.24,0
5,2026-04-09 20:51:32.038175,21.82,1.5867,6.0,20,61.2,0
5,2026-04-09 21:51:32.038175,22.91,1.2767,7.0,21,61.18,0
5,2026-04-09 22:51:32.038175,24.59,1.17,8.0,22,61.14,0
5,2026-04-09 23:51:32.038175,26.05,1.41,9.0,23,61.11,0
5,2026-04-10 00:51:32.038175,26.07,1.0533,10.0,0,61.07,0
5,2026-04-10 01:51:32.038175,26.37,0.5933,11.0,1,61.02,0
5,2026-04-10 02:51:32.038175,26.38,0.11,12.0,2,61.0,0
5,2026-04-10 03:51:32.038175,26.41,0.1133,13.0,3,60.96,0
5,2026-04-10 04:51:32.038175,26.84,0.1567,14.0,4,60.91,0
5,2026-04-10 05:51:32.038175,27.29,0.3033,15.0,5,60.89,0
5,2026-04-10 06:51:32.038175,29.02,0.87,16.0,6,60.87,0
5,2026-04-10 07:51:32.038175,30.1,1.0867,17.0,7,60.84,0
5,2026-04-10 08:51:32.038175,34.09,2.2667,18.0,8,60.79,0
5,2026-04-10 09:51:32.038175,38.08,3.02,19.0,9,60.77,0
5,2026-04-10 10:51:32.038175,40.28,3.3933,20.0,10,60.75,0
5,2026-04-10 11:51:32.038175,42.11,2.6733,21.0,11,60.72,0
5,2026-04-10 12:51:32.038175,45.08,2.3333,22.0,12,60.69,0
5,2026-04-10 13:51:32.038175,47.66,2.46,23.0,13,60.64,0
5,2026-04-10 14:51:32.038175,52.25,3.38,24.0,14,60.61,0
5,2026-04-10 15:51:32.038175,52.77,2.5633,25.0,15,60.58,0
5,2026-04-10 16:51:32.038175,54.43,2.2567,26.0,16,60.54,0
